,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
59,,,60.0,205.0,storage_agent_42,1260.0,149.0,aggregator_agent
60,,,61.0,277.0,generation_agent_6,1124.0,137.0,aggregator_agent
61,,,62.0,277.0,household_agent_67,1085.0,180.0,aggregator_agent
62,,,63.0,277.0,storage_agent_14,1232.0,146.0,aggregator_agent
63,,,64.0,277.0,generation_agent_50,1168.0,89.0,aggregator_agent
64,,,65.0,277.0,generation_agent_86,1204.0,72.0,aggregator_agent
65,,,66.0,277.0,generation_agent_53,1171.0,76.0,aggregator_agent
66,,,67.0,277.0,storage_agent_86,1304.0,56.0,aggregator_agent
67,,,68.0,277.0,generation_agent_71,1189.0,139.0,aggregator_agent
68,,,69.0,277.0,generation_agent_11,1129.0,186.0,aggregator_agent
69,,,70.0,277.0,household_agent_30,1048.0,153.0,aggregator_agent
70,,,71.0,277.0,storage_agent_56,1274.0,177.0,aggregator_agent
71,,,72.0,277.0,generation_agent_84,1202.0,196.0,aggregator_agent
72,,,73.0,277.0,generation_agent_7,1125.0,156.0,aggregator_agent
73,,,74.0,277.0,storage_agent_37,1255.0,86.0,aggregator_agent
74,,,75.0,277.0,storage_agent_42,1260.0,79.0,aggregator_agent
75,,,76.0,341.0,generation_agent_6,1124.0,136.0,aggregator_agent
76,,,77.0,341.0,household_agent_67,1085.0,171.0,aggregator_agent
77,,,78.0,341.0,storage_agent_14,1232.0,81.0,aggregator_agent
78,,,79.0,341.0,generation_agent_50,1168.0,189.0,aggregator_agent
79,,,80.0,341.0,generation_agent_86,1204.0,88.0,aggregator_agent
80,,,81.0,341.0,generation_agent_53,1171.0,183.0,aggregator_agent
81,,,82.0,341.0,storage_agent_86,1304.0,142.0,aggregator_agent
82,,,83.0,341.0,generation_agent_71,1189.0,53.0,aggregator_agent
83,,,84.0,341.0,generation_agent_11,1129.0,83.0,aggregator_agent
84,,,85.0,341.0,household_agent_30,1048.0,124.0,aggregator_agent
85,,,86.0,341.0,storage_agent_56,1274.0,129.0,aggregator_agent
86,,,87.0,341.0,generation_agent_84,1202.0,107.0,aggregator_agent
87,,,88.0,341.0,generation_agent_7,1125.0,79.0,aggregator_agent
88,,,89.0,341.0,storage_agent_37,1255.0,71.0,aggregator_agent
89,,,90.0,341.0,storage_agent_42,1260.0,134.0,aggregator_agent
90,,,91.0,404.0,market_agent,1320.0,134.0,aggregator_agent
