,Parameter,Value,sender,msgId,timeSend_ms,receiver,packetSize_B_x,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
32,,,household_agent_33,103602.0,1537.0,household_agent_34,594.0,1309.0,83.0,58.0,1620.0
33,,,household_agent_33,103603.0,1571.0,household_agent_34,594.0,1343.0,62.0,536.0,1633.0
34,,,household_agent_33,103603.0,1571.0,household_agent_34,594.0,1343.0,96.0,58.0,1667.0
35,,,household_agent_34,103700.0,992.0,household_agent_33,343.0,177.0,47.0,343.0,1039.0
36,,,household_agent_34,103701.0,631.0,household_agent_35,847.0,191.0,49.0,536.0,680.0
37,,,household_agent_34,103701.0,631.0,household_agent_35,847.0,191.0,83.0,311.0,714.0
38,,,household_agent_34,103702.0,665.0,household_agent_35,847.0,225.0,62.0,536.0,727.0
39,,,household_agent_34,103702.0,665.0,household_agent_35,847.0,225.0,96.0,311.0,761.0
40,,,household_agent_34,103703.0,1478.0,household_agent_35,249.0,1304.0,47.0,249.0,1525.0
41,,,household_agent_34,103704.0,1419.0,household_agent_33,479.0,1316.0,48.0,479.0,1467.0
42,,,household_agent_35,103800.0,983.0,household_agent_34,315.0,180.0,47.0,315.0,1030.0
43,,,household_agent_35,103801.0,1827.0,household_agent_34,858.0,1279.0,49.0,536.0,1876.0
44,,,household_agent_35,103801.0,1827.0,household_agent_34,858.0,1279.0,83.0,322.0,1910.0
45,,,household_agent_35,103802.0,1867.0,household_agent_34,858.0,1319.0,56.0,536.0,1923.0
46,,,household_agent_35,103802.0,1867.0,household_agent_34,858.0,1319.0,90.0,322.0,1957.0
47,,,household_agent_43,104600.0,594.0,household_agent_44,853.0,201.0,49.0,536.0,643.0
48,,,household_agent_43,104600.0,594.0,household_agent_44,853.0,201.0,83.0,317.0,677.0
49,,,household_agent_43,104601.0,628.0,household_agent_44,853.0,235.0,62.0,536.0,690.0
50,,,household_agent_43,104601.0,628.0,household_agent_44,853.0,235.0,96.0,317.0,724.0
51,,,household_agent_43,104602.0,2139.0,household_agent_44,668.0,1243.0,49.0,536.0,2188.0
52,,,household_agent_43,104602.0,2139.0,household_agent_44,668.0,1243.0,83.0,132.0,2222.0
53,,,household_agent_43,104603.0,2173.0,household_agent_44,668.0,1277.0,62.0,536.0,2235.0
54,,,household_agent_43,104603.0,2173.0,household_agent_44,668.0,1277.0,96.0,132.0,2269.0
55,,,household_agent_44,104700.0,1018.0,household_agent_43,239.0,179.0,47.0,239.0,1065.0
56,,,household_agent_44,104701.0,1377.0,household_agent_43,1000.0,1247.0,49.0,536.0,1426.0
57,,,household_agent_44,104701.0,1377.0,household_agent_43,1000.0,1247.0,84.0,464.0,1461.0
58,,,household_agent_44,104702.0,1413.0,household_agent_43,1000.0,1283.0,59.0,536.0,1472.0
59,,,household_agent_44,104702.0,1413.0,household_agent_43,1000.0,1283.0,94.0,464.0,1507.0
60,,,household_agent_48,105100.0,571.0,household_agent_49,777.0,156.0,49.0,536.0,620.0
61,,,household_agent_48,105100.0,571.0,household_agent_49,777.0,156.0,83.0,241.0,654.0
62,,,household_agent_48,105101.0,607.0,household_agent_49,777.0,192.0,59.0,536.0,666.0
63,,,household_agent_48,105101.0,607.0,household_agent_49,777.0,192.0,93.0,241.0,700.0
64,,,household_agent_48,105102.0,1391.0,household_agent_49,618.0,1286.0,49.0,536.0,1440.0
65,,,household_agent_48,105102.0,1391.0,household_agent_49,618.0,1286.0,83.0,82.0,1474.0
66,,,household_agent_48,105103.0,1422.0,household_agent_49,618.0,1317.0,64.0,536.0,1486.0
67,,,household_agent_48,105103.0,1422.0,household_agent_49,618.0,1317.0,98.0,82.0,1520.0
68,,,household_agent_49,105200.0,684.0,household_agent_48,922.0,219.0,50.0,536.0,734.0
69,,,household_agent_49,105200.0,684.0,household_agent_48,922.0,219.0,86.0,386.0,770.0
70,,,household_agent_49,105201.0,718.0,household_agent_48,922.0,253.0,64.0,536.0,782.0
71,,,household_agent_49,105201.0,718.0,household_agent_48,922.0,253.0,100.0,386.0,818.0
72,,,household_agent_49,105202.0,1621.0,household_agent_48,940.0,1262.0,50.0,536.0,1671.0
73,,,household_agent_49,105202.0,1621.0,household_agent_48,940.0,1262.0,86.0,404.0,1707.0
74,,,household_agent_49,105203.0,1655.0,household_agent_48,940.0,1296.0,64.0,536.0,1719.0
75,,,household_agent_49,105203.0,1655.0,household_agent_48,940.0,1296.0,100.0,404.0,1755.0
