,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,reply,replyAfter_ms,sender
18,,,18.0,72.0,generation_agent_46,1170.0,42.0,True,18107.0,household_agent_1
19,,,19.0,72.0,generation_agent_49,1173.0,43.0,True,2217.0,household_agent_1
20,,,20.0,72.0,generation_agent_56,1180.0,48.0,True,25039.0,household_agent_1
21,,,21.0,72.0,generation_agent_60,1184.0,16.0,True,6348.0,household_agent_1
22,,,22.0,72.0,storage_agent_17,1241.0,19.0,True,28659.0,household_agent_1
23,,,23.0,72.0,storage_agent_24,1248.0,16.0,True,26921.0,household_agent_1
24,,,24.0,72.0,storage_agent_42,1266.0,13.0,True,7031.0,household_agent_1
25,,,25.0,72.0,storage_agent_65,1289.0,37.0,True,18154.0,household_agent_1
26,,,26.0,72.0,storage_agent_85,1309.0,17.0,True,12110.0,household_agent_1
27,,,27.0,72.0,storage_agent_91,1315.0,37.0,True,11407.0,household_agent_1
28,,,28.0,72.0,household_agent_34,1058.0,29.0,True,28779.0,household_agent_1
29,,,29.0,72.0,household_agent_89,1113.0,10.0,True,25535.0,household_agent_1
30,,,30.0,72.0,household_agent_94,1118.0,48.0,True,29025.0,household_agent_1
31,,,31.0,72.0,generation_agent_1,1125.0,14.0,True,23416.0,household_agent_1
32,,,32.0,72.0,generation_agent_46,1170.0,20.0,True,15100.0,household_agent_1
33,,,33.0,72.0,generation_agent_49,1173.0,46.0,True,11636.0,household_agent_1
34,,,34.0,72.0,generation_agent_56,1180.0,29.0,True,16417.0,household_agent_1
35,,,35.0,72.0,generation_agent_60,1184.0,19.0,True,24527.0,household_agent_1
36,,,36.0,72.0,storage_agent_17,1241.0,40.0,True,18057.0,household_agent_1
37,,,37.0,72.0,storage_agent_24,1248.0,49.0,True,7207.0,household_agent_1
38,,,38.0,72.0,storage_agent_42,1266.0,47.0,True,11986.0,household_agent_1
39,,,39.0,72.0,storage_agent_65,1289.0,20.0,True,17020.0,household_agent_1
40,,,40.0,72.0,storage_agent_85,1309.0,8.0,True,5073.0,household_agent_1
41,,,41.0,72.0,storage_agent_91,1315.0,34.0,True,13759.0,household_agent_1
42,,,42.0,72.0,household_agent_34,1058.0,22.0,True,6749.0,household_agent_1
43,,,43.0,72.0,household_agent_89,1113.0,30.0,True,14144.0,household_agent_1
44,,,44.0,72.0,household_agent_94,1118.0,41.0,True,12298.0,household_agent_1
45,,,45.0,72.0,generation_agent_1,1125.0,14.0,True,24388.0,household_agent_1
46,,,46.0,72.0,generation_agent_46,1170.0,30.0,True,9209.0,household_agent_1
47,,,47.0,72.0,generation_agent_49,1173.0,21.0,True,6701.0,household_agent_1
48,,,48.0,72.0,generation_agent_56,1180.0,22.0,True,24055.0,household_agent_1
49,,,49.0,72.0,generation_agent_60,1184.0,32.0,True,7138.0,household_agent_1
50,,,50.0,72.0,storage_agent_17,1241.0,42.0,True,29077.0,household_agent_1
51,,,51.0,72.0,storage_agent_24,1248.0,44.0,True,13866.0,household_agent_1
52,,,52.0,72.0,storage_agent_42,1266.0,12.0,True,22879.0,household_agent_1
53,,,53.0,72.0,storage_agent_65,1289.0,10.0,True,7931.0,household_agent_1
54,,,54.0,72.0,storage_agent_85,1309.0,12.0,True,13915.0,household_agent_1
55,,,55.0,72.0,storage_agent_91,1315.0,22.0,True,18956.0,household_agent_1
56,,,56.0,72.0,household_agent_34,1058.0,21.0,True,19145.0,household_agent_1
57,,,57.0,72.0,household_agent_89,1113.0,12.0,True,5558.0,household_agent_1
58,,,58.0,72.0,household_agent_94,1118.0,49.0,True,11402.0,household_agent_1
59,,,59.0,72.0,generation_agent_1,1125.0,38.0,True,13524.0,household_agent_1
60,,,60.0,72.0,generation_agent_46,1170.0,31.0,True,11846.0,household_agent_1
61,,,61.0,72.0,generation_agent_49,1173.0,20.0,True,16753.0,household_agent_1
62,,,62.0,72.0,generation_agent_56,1180.0,20.0,True,24446.0,household_agent_1
63,,,63.0,72.0,generation_agent_60,1184.0,42.0,True,25376.0,household_agent_1
64,,,64.0,72.0,storage_agent_17,1241.0,16.0,True,28797.0,household_agent_1
65,,,65.0,72.0,storage_agent_24,1248.0,32.0,True,28766.0,household_agent_1
66,,,66.0,72.0,storage_agent_42,1266.0,41.0,True,22323.0,household_agent_1
67,,,67.0,72.0,storage_agent_65,1289.0,35.0,True,5134.0,household_agent_1
68,,,68.0,72.0,storage_agent_85,1309.0,11.0,True,10175.0,household_agent_1
69,,,69.0,72.0,storage_agent_91,1315.0,21.0,True,25983.0,household_agent_1
